Index,Date,Open,High,Low,Close,Adj Close,Volume
NYA,21-06-1967,539.580017,539.580017,539.580017,539.580017,539.580017,0
NYA,22-06-1967,538.409973,538.409973,538.409973,538.409973,538.409973,0
NYA,23-06-1967,538.630005,538.630005,538.630005,538.630005,538.630005,0
NYA,26-06-1967,536.51001,536.51001,536.51001,536.51001,536.51001,0
NYA,27-06-1967,534.609985,534.609985,534.609985,534.609985,534.609985,0
NYA,28-06-1967,534.929993,534.929993,534.929993,534.929993,534.929993,0
NYA,29-06-1967,532.390015,532.390015,532.390015,532.390015,532.390015,0
NYA,30-06-1967,531.539978,531.539978,531.539978,531.539978,531.539978,0
NYA,03-07-1967,533.22998,533.22998,533.22998,533.22998,533.22998,0
NYA,05-07-1967,535.97998,535.97998,535.97998,535.97998,535.97998,0
NYA,06-07-1967,535.77002,535.77002,535.77002,535.77002,535.77002,0
NYA,07-07-1967,538.309998,538.309998,538.309998,538.309998,538.309998,0
NYA,10-07-1967,540.950012,540.950012,540.950012,540.950012,540.950012,0
NYA,11-07-1967,543.380005,543.380005,543.380005,543.380005,543.380005,0
NYA,12-07-1967,543.380005,543.380005,543.380005,543.380005,543.380005,0
NYA,13-07-1967,543.700012,543.700012,543.700012,543.700012,543.700012,0
NYA,14-07-1967,545.599976,545.599976,545.599976,545.599976,545.599976,0
NYA,17-07-1967,545.919983,545.919983,545.919983,545.919983,545.919983,0
NYA,18-07-1967,549.830017,549.830017,549.830017,549.830017,549.830017,0
NYA,19-07-1967,550.469971,550.469971,550.469971,550.469971,550.469971,0
NYA,20-07-1967,551.309998,551.309998,551.309998,551.309998,551.309998,0
NYA,21-07-1967,551.73999,551.73999,551.73999,551.73999,551.73999,0
NYA,24-07-1967,549.830017,549.830017,549.830017,549.830017,549.830017,0
NYA,25-07-1967,549.830017,549.830017,549.830017,549.830017,549.830017,0
NYA,26-07-1967,552.159973,552.159973,552.159973,552.159973,552.159973,0
NYA,27-07-1967,554.059998,554.059998,554.059998,554.059998,554.059998,0
NYA,28-07-1967,555.119995,555.119995,555.119995,555.119995,555.119995,0
NYA,31-07-1967,556.710022,556.710022,556.710022,556.710022,556.710022,0
NYA,01-08-1967,560.090027,560.090027,560.090027,560.090027,560.090027,0
NYA,02-08-1967,562.099976,562.099976,562.099976,562.099976,562.099976,0
NYA,03-08-1967,561.359985,561.359985,561.359985,561.359985,561.359985,0
NYA,04-08-1967,562.72998,562.72998,562.72998,562.72998,562.72998,0
NYA,07-08-1967,561.25,561.25,561.25,561.25,561.25,0
NYA,08-08-1967,561.780029,561.780029,561.780029,561.780029,561.780029,0
NYA,09-08-1967,562.419983,562.419983,562.419983,562.419983,562.419983,0
NYA,10-08-1967,560.940002,560.940002,560.940002,560.940002,560.940002,0
NYA,11-08-1967,558.400024,558.400024,558.400024,558.400024,558.400024,0
NYA,14-08-1967,555.119995,555.119995,555.119995,555.119995,555.119995,0
NYA,15-08-1967,555.76001,555.76001,555.76001,555.76001,555.76001,0
NYA,16-08-1967,554.48999,554.48999,554.48999,554.48999,554.48999,0
NYA,17-08-1967,555.22998,555.22998,555.22998,555.22998,555.22998,0
NYA,18-08-1967,556.070007,556.070007,556.070007,556.070007,556.070007,0
NYA,21-08-1967,553.219971,553.219971,553.219971,553.219971,553.219971,0
NYA,22-08-1967,550.26001,550.26001,550.26001,550.26001,550.26001,0
NYA,23-08-1967,549.619995,549.619995,549.619995,549.619995,549.619995,0
NYA,24-08-1967,546.659973,546.659973,546.659973,546.659973,546.659973,0
NYA,25-08-1967,544.440002,544.440002,544.440002,544.440002,544.440002,0
NYA,28-08-1967,544.119995,544.119995,544.119995,544.119995,544.119995,0
NYA,29-08-1967,545.599976,545.599976,545.599976,545.599976,545.599976,0
NYA,30-08-1967,546.97998,546.97998,546.97998,546.97998,546.97998,0
NYA,31-08-1967,550.570007,550.570007,550.570007,550.570007,550.570007,0
NYA,01-09-1967,551.419983,551.419983,551.419983,551.419983,551.419983,0
NYA,05-09-1967,554.27002,554.27002,554.27002,554.27002,554.27002,0
NYA,06-09-1967,555.22998,555.22998,555.22998,555.22998,555.22998,0
NYA,07-09-1967,555.02002,555.02002,555.02002,555.02002,555.02002,0
NYA,08-09-1967,555.02002,555.02002,555.02002,555.02002,555.02002,0
NYA,11-09-1967,555.969971,555.969971,555.969971,555.969971,555.969971,0
NYA,12-09-1967,558.719971,558.719971,558.719971,558.719971,558.719971,0
NYA,13-09-1967,564.210022,564.210022,564.210022,564.210022,564.210022,0
NYA,14-09-1967,565.059998,565.059998,565.059998,565.059998,565.059998,0
NYA,15-09-1967,565.47998,565.47998,565.47998,565.47998,565.47998,0
NYA,18-09-1967,566.859985,566.859985,566.859985,566.859985,566.859985,0
NYA,19-09-1967,564.320007,564.320007,564.320007,564.320007,564.320007,0
NYA,20-09-1967,564.530029,564.530029,564.530029,564.530029,564.530029,0
NYA,21-09-1967,567.700012,567.700012,567.700012,567.700012,567.700012,0
NYA,22-09-1967,569.400024,569.400024,569.400024,569.400024,569.400024,0
NYA,25-09-1967,572.460022,572.460022,572.460022,572.460022,572.460022,0
NYA,26-09-1967,567.390015,567.390015,567.390015,567.390015,567.390015,0
NYA,27-09-1967,567.700012,567.700012,567.700012,567.700012,567.700012,0
NYA,28-09-1967,568.02002,568.02002,568.02002,568.02002,568.02002,0
NYA,29-09-1967,567.919983,567.919983,567.919983,567.919983,567.919983,0
NYA,02-10-1967,565.799988,565.799988,565.799988,565.799988,565.799988,0
NYA,03-10-1967,567.599976,567.599976,567.599976,567.599976,567.599976,0
NYA,04-10-1967,566.859985,566.859985,566.859985,566.859985,566.859985,0
NYA,05-10-1967,568.22998,568.22998,568.22998,568.22998,568.22998,0
NYA,06-10-1967,571.51001,571.51001,571.51001,571.51001,571.51001,0
NYA,09-10-1967,572.669983,572.669983,572.669983,572.669983,572.669983,0
NYA,10-10-1967,568.659973,568.659973,568.659973,568.659973,568.659973,0
NYA,11-10-1967,566.01001,566.01001,566.01001,566.01001,566.01001,0
NYA,12-10-1967,562.52002,562.52002,562.52002,562.52002,562.52002,0
NYA,13-10-1967,563.789978,563.789978,563.789978,563.789978,563.789978,0
NYA,16-10-1967,559.349976,559.349976,559.349976,559.349976,559.349976,0
NYA,17-10-1967,558.289978,558.289978,558.289978,558.289978,558.289978,0
NYA,18-10-1967,559.669983,559.669983,559.669983,559.669983,559.669983,0
NYA,19-10-1967,560.299988,560.299988,560.299988,560.299988,560.299988,0
NYA,20-10-1967,559.669983,559.669983,559.669983,559.669983,559.669983,0
NYA,23-10-1967,557.23999,557.23999,557.23999,557.23999,557.23999,0
NYA,24-10-1967,554.169983,554.169983,554.169983,554.169983,554.169983,0
NYA,25-10-1967,554.909973,554.909973,554.909973,554.909973,554.909973,0
NYA,26-10-1967,557.340027,557.340027,557.340027,557.340027,557.340027,0
NYA,27-10-1967,557.450012,557.450012,557.450012,557.450012,557.450012,0
NYA,30-10-1967,556.5,556.5,556.5,556.5,556.5,0
NYA,31-10-1967,551.210022,551.210022,551.210022,551.210022,551.210022,0
NYA,01-11-1967,544.22998,544.22998,544.22998,544.22998,544.22998,0
NYA,02-11-1967,541.799988,541.799988,541.799988,541.799988,541.799988,0
NYA,03-11-1967,538.840027,538.840027,538.840027,538.840027,538.840027,0
NYA,06-11-1967,536.929993,536.929993,536.929993,536.929993,536.929993,0
NYA,08-11-1967,535.030029,535.030029,535.030029,535.030029,535.030029,0
NYA,09-11-1967,537.25,537.25,537.25,537.25,537.25,0
NYA,10-11-1967,540.530029,540.530029,540.530029,540.530029,540.530029,0
NYA,13-11-1967,538.940002,538.940002,538.940002,538.940002,538.940002,0
NYA,14-11-1967,535.030029,535.030029,535.030029,535.030029,535.030029,0
NYA,15-11-1967,537.25,537.25,537.25,537.25,537.25,0
NYA,16-11-1967,542.429993,542.429993,542.429993,542.429993,542.429993,0
NYA,17-11-1967,544.22998,544.22998,544.22998,544.22998,544.22998,0
NYA,20-11-1967,536.929993,536.929993,536.929993,536.929993,536.929993,0
NYA,21-11-1967,545.919983,545.919983,545.919983,545.919983,545.919983,0
NYA,22-11-1967,549.409973,549.409973,549.409973,549.409973,549.409973,0
NYA,24-11-1967,550.890015,550.890015,550.890015,550.890015,550.890015,0
NYA,27-11-1967,552.580017,552.580017,552.580017,552.580017,552.580017,0
NYA,28-11-1967,554.799988,554.799988,554.799988,554.799988,554.799988,0
NYA,29-11-1967,555.119995,555.119995,555.119995,555.119995,555.119995,0
NYA,30-11-1967,552.580017,552.580017,552.580017,552.580017,552.580017,0
NYA,01-12-1967,555.330017,555.330017,555.330017,555.330017,555.330017,0
NYA,04-12-1967,558.929993,558.929993,558.929993,558.929993,558.929993,0
NYA,05-12-1967,559.460022,559.460022,559.460022,559.460022,559.460022,0
NYA,06-12-1967,561.570007,561.570007,561.570007,561.570007,561.570007,0
NYA,07-12-1967,561.150024,561.150024,561.150024,561.150024,561.150024,0
NYA,08-12-1967,560.619995,560.619995,560.619995,560.619995,560.619995,0
NYA,11-12-1967,559.559998,559.559998,559.559998,559.559998,559.559998,0
NYA,12-12-1967,559.23999,559.23999,559.23999,559.23999,559.23999,0
NYA,13-12-1967,561.359985,561.359985,561.359985,561.359985,561.359985,0
NYA,14-12-1967,562.309998,562.309998,562.309998,562.309998,562.309998,0
NYA,15-12-1967,559.23999,559.23999,559.23999,559.23999,559.23999,0
NYA,18-12-1967,557.76001,557.76001,557.76001,557.76001,557.76001,0
NYA,19-12-1967,557.340027,557.340027,557.340027,557.340027,557.340027,0
NYA,20-12-1967,560.409973,560.409973,560.409973,560.409973,560.409973,0
NYA,21-12-1967,561.890015,561.890015,561.890015,561.890015,561.890015,0
NYA,22-12-1967,561.039978,561.039978,561.039978,561.039978,561.039978,0
NYA,26-12-1967,561.890015,561.890015,561.890015,561.890015,561.890015,0
NYA,27-12-1967,565.799988,565.799988,565.799988,565.799988,565.799988,0
NYA,28-12-1967,565.690002,565.690002,565.690002,565.690002,565.690002,0
NYA,29-12-1967,569.179993,569.179993,569.179993,569.179993,569.179993,0
NYA,02-01-1968,567.599976,567.599976,567.599976,567.599976,567.599976,0
NYA,03-01-1968,564.640015,564.640015,564.640015,564.640015,564.640015,0
NYA,04-01-1968,563.049988,563.049988,563.049988,563.049988,563.049988,0
NYA,05-01-1968,566.429993,566.429993,566.429993,566.429993,566.429993,0
NYA,08-01-1968,570.559998,570.559998,570.559998,570.559998,570.559998,0
NYA,09-01-1968,569.919983,569.919983,569.919983,569.919983,569.919983,0
NYA,10-01-1968,570.450012,570.450012,570.450012,570.450012,570.450012,0
NYA,11-01-1968,571.719971,571.719971,571.719971,571.719971,571.719971,0
NYA,12-01-1968,572.780029,572.780029,572.780029,572.780029,572.780029,0
NYA,15-01-1968,571.719971,571.719971,571.719971,571.719971,571.719971,0
NYA,16-01-1968,568.340027,568.340027,568.340027,568.340027,568.340027,0
NYA,17-01-1968,567.809998,567.809998,567.809998,567.809998,567.809998,0
NYA,18-01-1968,567.599976,567.599976,567.599976,567.599976,567.599976,0
NYA,19-01-1968,565.690002,565.690002,565.690002,565.690002,565.690002,0
NYA,22-01-1968,558.080017,558.080017,558.080017,558.080017,558.080017,0
NYA,23-01-1968,555.440002,555.440002,555.440002,555.440002,555.440002,0
NYA,24-01-1968,553.109985,553.109985,553.109985,553.109985,553.109985,0
NYA,25-01-1968,553.530029,553.530029,553.530029,553.530029,553.530029,0
NYA,26-01-1968,554.590027,554.590027,554.590027,554.590027,554.590027,0
NYA,29-01-1968,553.75,553.75,553.75,553.75,553.75,0
NYA,30-01-1968,550.679993,550.679993,550.679993,550.679993,550.679993,0
NYA,31-01-1968,546.23999,546.23999,546.23999,546.23999,546.23999,0
NYA,01-02-1968,547.929993,547.929993,547.929993,547.929993,547.929993,0
NYA,02-02-1968,546.340027,546.340027,546.340027,546.340027,546.340027,0
NYA,05-02-1968,543.700012,543.700012,543.700012,543.700012,543.700012,0
NYA,06-02-1968,543.909973,543.909973,543.909973,543.909973,543.909973,0
NYA,07-02-1968,544.76001,544.76001,544.76001,544.76001,544.76001,0
NYA,08-02-1968,537.460022,537.460022,537.460022,537.460022,537.460022,0
NYA,09-02-1968,531.01001,531.01001,531.01001,531.01001,531.01001,0
NYA,13-02-1968,525.72998,525.72998,525.72998,525.72998,525.72998,0
NYA,14-02-1968,532.070007,532.070007,532.070007,532.070007,532.070007,0
NYA,15-02-1968,533.130005,533.130005,533.130005,533.130005,533.130005,0
NYA,16-02-1968,530.909973,530.909973,530.909973,530.909973,530.909973,0
NYA,19-02-1968,532.700012,532.700012,532.700012,532.700012,532.700012,0
NYA,20-02-1968,535.880005,535.880005,535.880005,535.880005,535.880005,0
NYA,21-02-1968,538.309998,538.309998,538.309998,538.309998,538.309998,0
NYA,23-02-1968,535.880005,535.880005,535.880005,535.880005,535.880005,0
NYA,26-02-1968,531.539978,531.539978,531.539978,531.539978,531.539978,0
NYA,27-02-1968,533.440002,533.440002,533.440002,533.440002,533.440002,0
NYA,28-02-1968,530.799988,530.799988,530.799988,530.799988,530.799988,0
NYA,29-02-1968,526.25,526.25,526.25,526.25,526.25,0
NYA,01-03-1968,524.25,524.25,524.25,524.25,524.25,0
NYA,04-03-1968,516.630005,516.630005,516.630005,516.630005,516.630005,0
NYA,05-03-1968,514.940002,514.940002,514.940002,514.940002,514.940002,0
NYA,06-03-1968,523.929993,523.929993,523.929993,523.929993,523.929993,0
NYA,07-03-1968,523.080017,523.080017,523.080017,523.080017,523.080017,0
NYA,08-03-1968,522.659973,522.659973,522.659973,522.659973,522.659973,0
NYA,11-03-1968,529.429993,529.429993,529.429993,529.429993,529.429993,0
NYA,12-03-1968,530.380005,530.380005,530.380005,530.380005,530.380005,0
NYA,13-03-1968,529.530029,529.530029,529.530029,529.530029,529.530029,0
NYA,14-03-1968,518.849976,518.849976,518.849976,518.849976,518.849976,0
NYA,15-03-1968,523.080017,523.080017,523.080017,523.080017,523.080017,0
NYA,18-03-1968,526.150024,526.150024,526.150024,526.150024,526.150024,0
NYA,19-03-1968,522.869995,522.869995,522.869995,522.869995,522.869995,0
NYA,20-03-1968,522.549988,522.549988,522.549988,522.549988,522.549988,0
NYA,21-03-1968,518.539978,518.539978,518.539978,518.539978,518.539978,0
NYA,22-03-1968,518.640015,518.640015,518.640015,518.640015,518.640015,0
NYA,25-03-1968,518.01001,518.01001,518.01001,518.01001,518.01001,0
NYA,26-03-1968,521.599976,521.599976,521.599976,521.599976,521.599976,0
NYA,27-03-1968,526.039978,526.039978,526.039978,526.039978,526.039978,0
NYA,28-03-1968,525.619995,525.619995,525.619995,525.619995,525.619995,0
NYA,29-03-1968,529.219971,529.219971,529.219971,529.219971,529.219971,0
NYA,01-04-1968,542.119995,542.119995,542.119995,542.119995,542.119995,0
NYA,02-04-1968,543.280029,543.280029,543.280029,543.280029,543.280029,0
NYA,03-04-1968,548.140015,548.140015,548.140015,548.140015,548.140015,0
NYA,04-04-1968,550.570007,550.570007,550.570007,550.570007,550.570007,0
NYA,05-04-1968,547.609985,547.609985,547.609985,547.609985,547.609985,0
NYA,08-04-1968,557.340027,557.340027,557.340027,557.340027,557.340027,0
NYA,10-04-1968,561.570007,561.570007,561.570007,561.570007,561.570007,0
NYA,11-04-1968,566.75,566.75,566.75,566.75,566.75,0
NYA,15-04-1968,567.700012,567.700012,567.700012,567.700012,567.700012,0
NYA,16-04-1968,568.22998,568.22998,568.22998,568.22998,568.22998,0
NYA,17-04-1968,569.919983,569.919983,569.919983,569.919983,569.919983,0
NYA,18-04-1968,571.619995,571.619995,571.619995,571.619995,571.619995,0
NYA,19-04-1968,564.530029,564.530029,564.530029,564.530029,564.530029,0
NYA,22-04-1968,561.679993,561.679993,561.679993,561.679993,561.679993,0
NYA,23-04-1968,568.549988,568.549988,568.549988,568.549988,568.549988,0
NYA,24-04-1968,570.140015,570.140015,570.140015,570.140015,570.140015,0
NYA,25-04-1968,571.830017,571.830017,571.830017,571.830017,571.830017,0
NYA,26-04-1968,573.72998,573.72998,573.72998,573.72998,573.72998,0
NYA,29-04-1968,575.320007,575.320007,575.320007,575.320007,575.320007,0
NYA,30-04-1968,576.159973,576.159973,576.159973,576.159973,576.159973,0
NYA,01-05-1968,578.070007,578.070007,578.070007,578.070007,578.070007,0
NYA,02-05-1968,581.869995,581.869995,581.869995,581.869995,581.869995,0
NYA,03-05-1968,582.190002,582.190002,582.190002,582.190002,582.190002,0
NYA,06-05-1968,580.919983,580.919983,580.919983,580.919983,580.919983,0
NYA,07-05-1968,584.200012,584.200012,584.200012,584.200012,584.200012,0
NYA,08-05-1968,584.619995,584.619995,584.619995,584.619995,584.619995,0
NYA,09-05-1968,581.559998,581.559998,581.559998,581.559998,581.559998,0
NYA,10-05-1968,583.039978,583.039978,583.039978,583.039978,583.039978,0
NYA,13-05-1968,581.659973,581.659973,581.659973,581.659973,581.659973,0
NYA,14-05-1968,581.340027,581.340027,581.340027,581.340027,581.340027,0
NYA,15-05-1968,581.130005,581.130005,581.130005,581.130005,581.130005,0
NYA,16-05-1968,578.48999,578.48999,578.48999,578.48999,578.48999,0
NYA,17-05-1968,575,575,575,575,575,0
NYA,20-05-1968,572.359985,572.359985,572.359985,572.359985,572.359985,0
NYA,21-05-1968,575.419983,575.419983,575.419983,575.419983,575.419983,0
NYA,22-05-1968,577.330017,577.330017,577.330017,577.330017,577.330017,0
NYA,23-05-1968,576.590027,576.590027,576.590027,576.590027,576.590027,0
NYA,24-05-1968,577.640015,577.640015,577.640015,577.640015,577.640015,0
NYA,27-05-1968,576.900024,576.900024,576.900024,576.900024,576.900024,0
NYA,28-05-1968,580.5,580.5,580.5,580.5,580.5,0
NYA,29-05-1968,582.299988,582.299988,582.299988,582.299988,582.299988,0
NYA,31-05-1968,586.840027,586.840027,586.840027,586.840027,586.840027,0
NYA,03-06-1968,594.140015,594.140015,594.140015,594.140015,594.140015,0
NYA,04-06-1968,597.099976,597.099976,597.099976,597.099976,597.099976,0
NYA,05-06-1968,594.460022,594.460022,594.460022,594.460022,594.460022,0
NYA,06-06-1968,599.73999,599.73999,599.73999,599.73999,599.73999,0
NYA,07-06-1968,603.869995,603.869995,603.869995,603.869995,603.869995,0
NYA,10-06-1968,604.609985,604.609985,604.609985,604.609985,604.609985,0
NYA,11-06-1968,606.090027,606.090027,606.090027,606.090027,606.090027,0
NYA,13-06-1968,603.76001,603.76001,603.76001,603.76001,603.76001,0
NYA,14-06-1968,602.909973,602.909973,602.909973,602.909973,602.909973,0
NYA,17-06-1968,596.460022,596.460022,596.460022,596.460022,596.460022,0
NYA,18-06-1968,595.830017,595.830017,595.830017,595.830017,595.830017,0
NYA,20-06-1968,599.210022,599.210022,599.210022,599.210022,599.210022,0
NYA,21-06-1968,600.27002,600.27002,600.27002,600.27002,600.27002,0
NYA,24-06-1968,598.26001,598.26001,598.26001,598.26001,598.26001,0
NYA,25-06-1968,596.039978,596.039978,596.039978,596.039978,596.039978,0
NYA,27-06-1968,595.090027,595.090027,595.090027,595.090027,595.090027,0
NYA,28-06-1968,592.969971,592.969971,592.969971,592.969971,592.969971,0
NYA,01-07-1968,591.710022,591.710022,591.710022,591.710022,591.710022,0
NYA,02-07-1968,594.140015,594.140015,594.140015,594.140015,594.140015,0
NYA,03-07-1968,601.429993,601.429993,601.429993,601.429993,601.429993,0
NYA,08-07-1968,607.780029,607.780029,607.780029,607.780029,607.780029,0
NYA,09-07-1968,609.150024,609.150024,609.150024,609.150024,609.150024,0
NYA,11-07-1968,610,610,610,610,610,0
NYA,12-07-1968,609.580017,609.580017,609.580017,609.580017,609.580017,0
NYA,15-07-1968,608.619995,608.619995,608.619995,608.619995,608.619995,0
